7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
3.41,0.0,0.0,15.38,-7.14,2.56,-6.5,0.0,-58.33,1.87
1.01,0.0,0.0,0.0,0.0,1.0,-5.45,0.0,3.03,1.91
1.25,0.0,0.0,0.0,0.0,1.23,0.41,0.0,26.09,2.47
1.8,0.44,0.0,0.0,0.0,-0.88,0.0,0.0,80.0,2.25
1.25,0.0,0.0,0.0,0.0,1.23,0.41,0.0,-4.35,2.47
0.0,0.0,3.4,5.07,0.0,-0.28,0.0,0.0,-37.5,7.02
6.8,2.73,0.0,0.0,0.0,0.0,0.0,1.33,100.0,2.29
0.83,0.0,0.0,0.0,0.41,0.0,3.69,0.0,53.33,2.53
0.0,1.66,0.0,0.0,0.0,0.0,-1.9,-3.88,233.33,3.47
0.0,1.15,3.54,0.0,0.41,0.0,0.0,0.41,42.86,7.37
0.0,1.17,0.0,0.0,0.0,-3.64,-2.74,0.0,0.0,5.67
0.0,-0.71,-4.98,-0.75,0.0,0.0,0.0,0.0,50.0,3.98
0.0,0.0,0.0,0.0,-0.74,-1.75,-0.76,0.0,100.0,3.9
2.84,0.0,0.0,0.92,0.0,-7.76,-1.49,0.0,-100.0,1.99
0.83,0.0,0.0,0.0,0.0,1.23,3.64,0.0,4.17,2.56
1.69,0.0,0.0,0.0,0.0,0.0,-3.31,-2.86,-25.0,3.4
0.0,-1.47,-0.37,0.0,0.75,0.0,0.0,0.0,20.0,2.7
0.0,0.0,0.0,-1.77,-0.72,-2.17,-0.74,0.0,85.71,2.68
0.49,0.0,0.0,0.0,0.0,-2.9,-4.98,0.0,52.38,1.91
1.66,-0.27,0.0,0.0,0.0,0.0,-3.0,-2.25,185.71,3.48
0.0,0.0,0.0,0.0,0.0,-0.86,-0.72,-0.87,166.67,6.81
-0.4,-0.4,-3.2,0.0,0.0,0.41,0.0,0.0,133.33,2.43
0.0,0.0,0.0,0.0,0.0,-2.99,1.29,-0.51,52.38,3.92
0.0,0.0,0.0,4.11,3.07,10.0,11.8,0.0,80.0,5.78
3.43,1.66,0.0,0.0,0.0,0.0,-1.09,-5.49,100.0,3.44
1.58,0.0,0.0,0.0,0.0,1.55,-4.08,0.0,11.36,1.88
0.0,0.62,0.0,0.0,0.0,-0.93,-5.92,0.0,72.73,3.02
0.0,-0.71,-4.98,-0.75,0.0,0.0,0.0,0.0,-50.0,3.98
1.56,0.0,0.0,0.0,0.0,-1.54,-2.08,0.0,-9.38,1.88
0.0,-0.44,0.0,0.0,0.0,0.0,2.64,2.15,125.0,2.38
1.96,0.0,0.0,0.0,0.0,-1.44,-5.85,0.0,32.61,1.93
1.56,0.0,0.0,0.0,0.0,-1.03,-2.59,0.0,-12.5,1.88
1.42,1.75,-0.34,0.0,0.0,0.0,0.0,0.0,-55.56,2.89
0.0,0.27,0.27,-0.27,1.63,-0.27,0.0,-0.27,24.31,3.73
0.0,0.0,15.38,-7.14,2.56,-6.5,0.0,0.0,220.0,1.87
0.0,0.0,0.0,0.0,0.0,-1.9,-3.88,-0.86,-8.33,3.44
-0.71,-5.69,0.0,0.0,0.0,0.0,0.0,-11.06,14.81,3.54
0.0,3.4,5.07,0.0,-0.28,0.0,0.0,0.0,-40.0,7.02
0.0,0.0,0.0,0.0,-6.83,7.33,0.0,-2.44,100.0,2.0
1.66,0.0,0.0,0.0,0.0,-1.9,-3.88,-0.86,-80.0,3.44
1.15,3.54,0.0,0.41,0.0,0.0,0.41,-0.27,-15.0,7.35
1.17,0.0,0.0,0.0,-3.64,-2.74,0.0,0.0,300.0,5.67
-0.71,-4.98,-0.75,0.0,0.0,0.0,0.0,-11.06,-16.67,3.54
0.0,0.0,0.0,-0.74,-1.75,-0.76,0.0,0.0,66.67,3.9
0.0,0.0,0.92,0.0,-7.76,-1.49,0.0,0.0,100.0,1.99
-1.47,-0.37,0.0,0.75,0.0,0.0,0.0,0.0,-16.67,2.7
0.0,0.0,-5.31,5.61,0.0,0.0,0.0,-3.38,44.44,2.0
0.0,0.0,-1.77,-0.72,-2.17,-0.74,0.0,0.0,-46.15,2.68
-0.38,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,100.0,7.89
-0.27,0.0,0.0,0.0,0.0,-3.0,-2.25,-0.57,-20.0,3.46
0.0,0.0,0.0,0.0,-0.86,-0.72,-0.87,0.0,-12.5,6.81
-0.4,-3.2,0.0,0.0,0.41,0.0,0.0,0.0,-28.57,2.43
0.0,0.0,0.0,0.0,-2.99,1.29,-0.51,-0.77,18.75,3.89
0.0,0.0,4.11,3.07,10.0,11.8,0.0,0.0,-11.11,5.78
1.66,0.0,0.0,0.0,0.0,-1.09,-5.49,0.0,0.0,3.44
0.0,0.0,0.0,4.5,-0.96,0.0,0.0,-2.42,-33.33,2.02
0.0,-6.35,0.0,0.0,0.0,0.0,-1.51,-9.69,80.0,3.54
0.62,0.0,0.0,0.0,-0.93,-5.92,0.0,0.0,-31.58,3.02
-0.71,-4.98,-0.75,0.0,0.0,0.0,0.0,-11.06,50.0,3.54
-0.44,0.0,0.0,0.0,0.0,2.64,2.15,0.0,33.33,2.38
0.0,0.0,0.0,0.0,-1.44,-5.85,0.0,-1.04,-6.56,1.91
0.0,0.0,0.0,0.0,-6.88,1.68,0.0,-1.65,66.67,2.98
0.27,0.27,-0.27,1.63,-0.27,0.0,-0.27,0.0,-2.37,3.73
0.0,15.38,-7.14,2.56,-6.5,0.0,0.0,0.0,-56.25,1.87
0.0,0.0,0.0,0.0,-1.9,-3.88,-0.86,0.0,-9.09,3.44
-5.69,0.0,0.0,0.0,0.0,0.0,-11.06,-1.69,-9.68,3.48
3.4,5.07,0.0,-0.28,0.0,0.0,0.0,0.0,100.0,7.02
0.0,0.0,0.41,0.0,3.69,0.0,0.0,1.19,-30.43,2.56
0.0,0.0,0.0,-6.83,7.33,0.0,-2.44,-3.0,50.0,1.94
0.0,0.0,0.0,0.0,-1.9,-3.88,-0.86,0.0,350.0,3.44
0.0,0.0,-0.97,0.0,0.0,0.0,-2.44,-2.5,13.33,1.95
3.54,0.0,0.41,0.0,0.0,0.41,-0.27,0.0,-41.18,7.35
-4.98,-0.75,0.0,0.0,0.0,0.0,-11.06,-1.69,-20.0,3.48
0.0,0.0,-0.74,-1.75,-0.76,0.0,0.0,0.0,40.0,3.9
0.0,0.92,0.0,-7.76,-1.49,0.0,0.0,0.0,350.0,1.99
0.0,0.0,0.0,0.0,-3.31,-2.86,0.0,1.18,40.0,3.44
0.0,-5.31,5.61,0.0,0.0,0.0,-3.38,-2.0,146.15,1.96
0.0,-1.77,-0.72,-2.17,-0.74,0.0,0.0,0.0,42.86,2.68
0.0,0.0,0.0,0.0,-3.0,-2.25,-0.57,0.0,-68.75,3.46
0.0,0.0,0.0,-0.86,-0.72,-0.87,0.0,0.0,-28.57,6.81
0.0,0.0,0.0,-2.99,1.29,-0.51,-0.77,0.0,0.0,3.89
0.0,4.11,3.07,10.0,11.8,0.0,0.0,0.0,-37.5,5.78
0.0,0.0,4.5,-0.96,0.0,0.0,-2.42,-2.97,50.0,1.96
-6.35,0.0,0.0,0.0,0.0,-1.51,-9.69,-1.69,-44.44,3.48
-4.98,-0.75,0.0,0.0,0.0,0.0,-11.06,-1.69,-66.67,3.48
0.0,0.0,0.0,0.0,-1.09,-4.67,0.0,-0.86,55.56,3.44
0.0,0.0,0.0,0.0,2.64,2.15,0.0,1.26,-8.33,2.41
0.0,0.0,0.0,-1.44,-5.85,0.0,-1.04,0.0,7.02,1.91
0.0,0.0,0.0,-6.88,1.68,0.0,-1.65,0.0,130.0,2.98
0.27,-0.27,1.63,-0.27,0.0,-0.27,0.0,-0.27,-14.05,3.72
15.38,-7.14,2.56,-6.5,0.0,0.0,0.0,0.0,-85.71,1.87
0.0,0.0,0.0,-1.9,-3.88,-0.86,0.0,0.0,40.0,3.44
0.0,0.41,0.0,3.69,0.0,0.0,1.19,0.0,0.0,2.56
0.0,0.0,-6.83,7.33,0.0,-2.44,-3.0,0.0,-26.67,1.94
0.0,0.0,0.0,-1.9,-3.88,-0.86,0.0,0.0,-33.33,3.44
0.0,-0.97,0.0,0.0,0.0,-2.44,-2.5,0.0,-17.65,1.95
0.0,0.41,0.0,0.0,0.41,-0.27,0.0,0.0,-50.0,7.35
-0.75,0.0,0.0,0.0,0.0,-11.06,-1.69,0.0,87.5,3.48
0.0,-0.74,-1.75,-0.76,0.0,0.0,0.0,0.0,-35.71,3.9
0.0,0.0,0.0,0.0,-4.36,4.56,0.0,-0.67,85.71,2.96
0.92,0.0,-7.76,-1.49,0.0,0.0,0.0,0.0,66.67,1.99
0.0,0.0,0.0,-3.31,-2.86,0.0,1.18,0.0,28.57,3.44
-5.31,5.61,0.0,0.0,0.0,-3.38,-2.0,0.0,-53.12,1.96
-1.77,-0.72,-2.17,-0.74,0.0,0.0,0.0,0.0,-50.0,2.68
0.0,0.0,0.0,-3.0,-2.25,-0.57,0.0,0.0,60.0,3.46
0.0,0.0,-0.86,-0.72,-0.87,0.0,0.0,0.0,-100.0,6.81
0.0,0.0,-2.99,1.29,-0.51,-0.77,0.0,0.0,-39.47,3.89
4.11,3.07,10.0,11.8,0.0,0.0,0.0,0.0,-40.0,5.78
0.0,0.0,-9.48,0.0,0.0,0.0,-5.71,6.06,-29.41,1.05
0.0,4.5,-0.96,0.0,0.0,-2.42,-2.97,0.0,66.67,1.96
0.0,0.0,0.0,0.0,-1.51,-9.69,-1.69,0.0,10.0,3.48
-0.75,0.0,0.0,0.0,0.0,-11.06,-1.69,0.0,200.0,3.48
0.0,0.0,0.0,-1.09,-4.67,0.0,-0.86,0.0,-100.0,3.44
0.0,0.0,0.0,2.64,2.15,0.0,1.26,0.0,-63.64,2.41
0.0,0.0,-1.44,-5.85,0.0,-1.04,0.0,0.0,-31.15,1.91
0.0,0.0,-6.88,1.68,0.0,-1.65,0.0,0.0,-56.52,2.98
-0.27,1.63,-0.27,0.0,-0.27,0.0,-0.27,0.0,-15.04,3.72
-7.14,2.56,-6.5,0.0,0.0,0.0,0.0,0.0,500.0,1.87
0.0,0.0,-1.9,-3.88,-0.86,0.0,0.0,0.0,-50.0,3.44
0.41,0.0,3.69,0.0,0.0,1.19,0.0,0.0,-50.0,2.56
0.0,-6.83,7.33,0.0,-2.44,-3.0,0.0,0.0,90.91,1.94
0.0,0.0,-1.9,-3.88,-0.86,0.0,0.0,0.0,33.33,3.44
-0.97,0.0,0.0,0.0,-2.44,-2.5,0.0,0.0,7.14,1.95
0.41,0.0,0.0,0.41,-0.27,0.0,0.0,0.0,120.0,7.35
-0.74,-1.75,-0.76,0.0,0.0,0.0,0.0,0.0,111.11,3.9
0.0,0.0,0.0,-4.36,4.56,0.0,-0.67,0.0,-30.77,2.96
0.0,-7.76,-1.49,0.0,0.0,0.0,0.0,-4.52,6.67,1.9
0.0,0.0,-3.31,-2.86,0.0,1.18,0.0,0.0,33.33,3.44
5.61,0.0,0.0,0.0,-3.38,-2.0,0.0,0.0,93.33,1.96
-0.72,-2.17,-0.74,0.0,0.0,0.0,0.0,0.0,120.0,2.68
0.0,0.0,-3.0,-2.25,-0.57,0.0,0.0,0.0,100.0,3.46
0.0,-0.86,-0.72,-0.87,0.0,0.0,0.0,0.0,100.0,6.81
0.0,-2.99,1.29,-0.51,-0.77,0.0,0.0,0.0,34.78,3.89
3.07,10.0,11.8,0.0,0.0,0.0,0.0,0.0,266.67,5.78
0.0,-9.48,0.0,0.0,0.0,-5.71,6.06,10.48,-16.67,1.16
4.5,-0.96,0.0,0.0,-2.42,-2.97,0.0,0.0,-60.0,1.96
0.0,0.0,0.0,-1.51,-9.69,-1.69,0.0,0.0,36.36,3.48
0.0,0.0,2.64,2.15,0.0,1.26,0.0,0.0,150.0,2.41
0.0,-1.44,-5.85,0.0,-1.04,0.0,0.0,0.0,83.33,1.91
0.0,-6.88,1.68,0.0,-1.65,0.0,0.0,0.0,90.0,2.98
1.63,-0.27,0.0,-0.27,0.0,-0.27,0.0,0.0,26.77,3.72
0.0,-1.9,-3.88,-0.86,0.0,0.0,0.0,0.0,28.57,3.44
-6.83,7.33,0.0,-2.44,-3.0,0.0,0.0,0.0,0.0,1.94
0.0,-1.9,-3.88,-0.86,0.0,0.0,0.0,0.0,-25.0,3.44
0.0,0.0,-4.36,4.56,0.0,-0.67,0.0,0.0,-11.11,2.96
-7.76,-1.49,0.0,0.0,0.0,0.0,-4.52,4.74,0.0,1.99
0.0,-3.31,-2.86,0.0,1.18,0.0,0.0,0.0,-58.33,3.44
-2.17,-0.74,0.0,0.0,0.0,0.0,0.0,-0.75,-54.55,2.66
0.0,-3.0,-2.25,-0.57,0.0,0.0,0.0,0.0,-18.75,3.46
-0.86,-0.72,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,6.81
-2.99,1.29,-0.51,-0.77,0.0,0.0,0.0,0.0,-32.26,3.89
-9.48,0.0,0.0,0.0,-5.71,6.06,10.48,0.0,10.0,1.16
-0.96,0.0,0.0,-2.42,-2.97,0.0,0.0,0.0,150.0,1.96
-4.74,1.53,0.0,0.0,0.0,-1.51,0.0,0.0,100.0,5.22
0.0,0.0,-1.51,-9.69,-1.69,0.0,0.0,0.0,-53.33,3.48
0.0,0.0,0.0,-11.06,-1.69,0.0,0.0,-0.57,-20.0,3.46
0.0,2.64,2.15,0.0,1.26,0.0,0.0,0.0,-40.0,2.41
-1.44,-5.85,0.0,-1.04,0.0,0.0,0.0,0.0,-32.47,1.91
-6.88,1.68,0.0,-1.65,0.0,0.0,0.0,0.0,0.0,2.98
-0.27,0.0,-0.27,0.0,-0.27,0.0,0.0,-0.27,4.19,3.71
-1.9,-3.88,-0.86,0.0,0.0,0.0,0.0,0.0,-22.22,3.44
0.0,0.0,-11.06,-1.69,0.0,0.0,0.0,-3.74,-7.69,3.35
7.33,0.0,-2.44,-3.0,0.0,0.0,0.0,0.0,-28.57,1.94
-1.9,-3.88,-0.86,0.0,0.0,0.0,0.0,0.0,33.33,3.44
0.0,0.0,-11.06,-1.69,0.0,0.0,0.0,-3.74,77.78,3.35
0.0,-4.36,4.56,0.0,-0.67,0.0,0.0,0.0,37.5,2.96
-1.49,0.0,0.0,0.0,0.0,-4.52,4.74,0.0,-12.5,1.99
-3.31,-2.86,0.0,1.18,0.0,0.0,0.0,0.0,140.0,3.44
-0.74,0.0,0.0,0.0,0.0,0.0,-0.75,-0.75,60.0,2.64
0.0,-5.58,0.0,0.0,0.0,0.0,4.72,0.38,625.0,2.67
-3.0,-2.25,-0.57,0.0,0.0,0.0,0.0,0.0,-30.77,3.46
1.29,-0.51,-0.77,0.0,0.0,0.0,0.0,0.0,23.81,3.89
0.0,0.0,0.0,-5.71,6.06,10.48,0.0,2.59,-72.73,1.19
0.0,-1.51,-9.69,-1.69,0.0,0.0,0.0,-4.31,42.86,3.33
0.0,0.0,-11.06,-1.69,0.0,0.0,-0.57,-3.18,50.0,3.35
2.64,2.15,0.0,1.26,0.0,0.0,0.0,0.0,0.0,2.41
0.0,-0.27,0.0,-0.27,0.0,0.0,-0.27,0.0,-6.87,3.71
0.0,-11.06,-1.69,0.0,0.0,0.0,-3.74,0.0,16.67,3.35
0.0,-11.06,-1.69,0.0,0.0,0.0,-3.74,0.0,-43.75,3.35
-4.36,4.56,0.0,-0.67,0.0,0.0,0.0,0.0,-18.18,2.96
-5.58,0.0,0.0,0.0,0.0,4.72,0.38,0.0,-20.69,2.67
0.0,0.0,-5.71,6.06,10.48,0.0,2.59,0.0,500.0,1.19
-1.51,-9.69,-1.69,0.0,0.0,0.0,-4.31,0.0,10.0,3.33
0.0,-11.06,-1.69,0.0,0.0,-0.57,-3.18,-0.6,-16.67,3.33
-0.27,0.0,-0.27,0.0,0.0,-0.27,0.0,0.0,-13.49,3.71
-11.06,-1.69,0.0,0.0,0.0,-3.74,0.0,0.0,32.14,3.35
-11.06,-1.69,0.0,0.0,0.0,-3.74,0.0,0.0,11.11,3.35
0.0,0.0,0.0,0.0,-3.65,0.76,0.0,-1.13,-61.54,2.63
0.0,0.0,0.0,0.0,4.72,0.38,0.0,-1.12,-17.39,2.64
0.0,-5.71,6.06,10.48,0.0,2.59,0.0,0.0,-11.11,1.19
0.0,0.0,0.0,0.0,-3.36,0.0,-6.94,6.34,-33.33,2.85
-9.69,-1.69,0.0,0.0,0.0,-4.31,0.0,0.0,-45.45,3.33
0.0,0.0,0.0,0.0,-3.91,-1.48,0.0,-1.5,-42.86,2.62
-11.06,-1.69,0.0,0.0,-0.57,-3.18,-0.6,0.0,-60.0,3.33
0.0,-0.27,0.0,0.0,-0.27,0.0,0.0,1.35,9.56,3.76
0.0,0.0,0.0,-1.32,0.0,0.0,1.23,0.33,100.0,9.1
0.0,0.0,0.0,-3.65,0.76,0.0,-1.13,-0.38,20.0,2.62
0.0,0.0,0.0,0.37,0.0,0.0,-1.11,-1.12,60.0,2.64
0.0,0.0,0.0,4.72,0.38,0.0,-1.12,-0.76,47.37,2.62
-5.71,6.06,10.48,0.0,2.59,0.0,0.0,0.0,6.25,1.19
0.0,0.0,0.0,-3.36,0.0,-6.94,6.34,0.0,-25.0,2.85
0.0,0.0,0.0,1.14,0.0,0.0,-1.12,-1.14,400.0,2.61
0.0,0.0,0.0,-3.91,-1.48,0.0,-1.5,-0.76,250.0,2.6
-1.69,0.0,0.0,-0.57,-3.18,-0.6,0.0,0.0,-100.0,3.33
-0.27,0.0,0.0,-0.27,0.0,0.0,1.35,0.53,32.07,3.78
0.0,0.0,-1.32,0.0,0.0,1.23,0.33,0.0,-50.0,9.1
0.0,0.0,-3.65,0.76,0.0,-1.13,-0.38,-0.76,183.33,2.6
0.0,0.0,0.37,0.0,0.0,-1.11,-1.12,0.0,0.0,2.64
0.0,0.0,4.72,0.38,0.0,-1.12,-0.76,-0.38,-50.0,2.61
6.06,10.48,0.0,2.59,0.0,0.0,0.0,0.0,0.0,1.19
-1.51,0.0,0.0,0.0,0.0,0.0,2.87,4.66,-66.67,5.62
0.0,0.0,-3.36,0.0,-6.94,6.34,0.0,0.0,100.0,2.85
0.0,0.0,0.0,0.53,0.0,0.0,-1.06,1.6,-36.73,1.9
0.0,0.0,1.14,0.0,0.0,-1.12,-1.14,0.0,-30.0,2.61
0.0,0.0,-3.91,-1.48,0.0,-1.5,-0.76,0.0,-21.43,2.6
0.0,0.0,-0.57,-3.18,-0.6,0.0,0.0,0.0,100.0,3.33
0.0,0.0,-0.27,0.0,0.0,1.35,0.53,1.06,-5.75,3.82
0.0,0.0,0.0,0.0,0.0,0.88,1.31,0.86,-10.0,2.34
0.0,-1.32,0.0,0.0,1.23,0.33,0.0,0.0,33.33,9.1
0.0,-3.65,0.76,0.0,-1.13,-0.38,-0.76,0.0,-11.76,2.6
0.0,0.0,0.13,0.0,0.0,0.0,1.39,7.25,-55.56,8.58
0.0,0.37,0.0,0.0,-1.11,-1.12,0.0,0.0,62.5,2.64
0.0,4.72,0.38,0.0,-1.12,-0.76,-0.38,0.0,7.14,2.61
0.0,0.0,0.0,0.13,0.0,0.0,1.01,8.65,0.0,8.67
0.0,-3.36,0.0,-6.94,6.34,0.0,0.0,0.0,33.33,2.85
0.0,0.0,0.0,0.0,0.0,0.63,0.18,0.45,20.0,11.25
0.0,0.0,0.53,0.0,0.0,-1.06,1.6,0.0,67.74,1.9
0.0,1.14,0.0,0.0,-1.12,-1.14,0.0,0.0,-21.43,2.61
0.0,-3.91,-1.48,0.0,-1.5,-0.76,0.0,0.0,18.18,2.6
0.0,-0.57,-3.18,-0.6,0.0,0.0,0.0,0.0,150.0,3.33
0.0,-0.27,0.0,0.0,1.35,0.53,1.06,0.0,-20.12,3.82
0.0,0.0,0.0,0.0,0.88,1.31,0.86,0.0,-33.33,2.34
-1.32,0.0,0.0,1.23,0.33,0.0,0.0,0.0,-25.0,9.1
-3.65,0.76,0.0,-1.13,-0.38,-0.76,0.0,0.0,-26.67,2.6
0.0,0.0,0.0,0.0,0.0,1.21,0.8,1.19,-38.46,2.55
-0.75,-0.75,0.0,0.0,0.0,0.0,0.0,1.14,150.0,2.67
0.0,0.13,0.0,0.0,0.0,1.39,7.25,0.0,-50.0,8.58
0.37,0.0,0.0,-1.11,-1.12,0.0,0.0,0.0,-56.41,2.64
4.72,0.38,0.0,-1.12,-0.76,-0.38,0.0,0.0,-13.33,2.61
