7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
0.0,1.7,-0.3,-0.15,0.0,0.0,0.0,0.0,-100.0,6.55
0.0,0.0,0.0,-0.47,0.0,-4.13,4.31,0.0,50.0,8.47
0.49,-0.33,0.0,-0.16,0.0,-0.16,-0.33,-0.17,3.55,6.04
0.0,0.5,0.0,0.0,-0.1,0.0,0.0,0.2,-42.86,9.98
0.0,0.0,0.0,0.0,4.47,3.43,0.83,0.0,0.0,4.87
0.0,0.85,0.0,-1.15,0.0,0.0,0.0,-0.77,-50.0,12.83
0.0,0.0,-0.63,0.0,0.0,-3.65,3.78,0.0,300.0,10.97
0.0,-2.18,-0.74,-0.75,0.0,0.0,0.0,0.0,-50.0,3.97
1.7,-0.3,-0.15,0.0,0.0,0.0,0.0,0.0,100.0,6.55
0.0,0.0,-0.47,0.0,-4.13,4.31,0.0,0.0,-66.67,8.47
0.0,0.0,0.0,0.0,0.0,-29.25,-27.65,-4.76,-66.67,8.2
-0.33,0.0,-0.16,0.0,-0.16,-0.33,-0.17,-0.5,-6.29,6.01
0.5,0.0,0.0,-0.1,0.0,0.0,0.2,0.0,-100.0,9.98
0.0,-1.09,0.0,-0.55,-0.55,-0.11,0.0,-1.0,100.0,8.87
0.0,0.0,0.0,4.47,3.43,0.83,0.0,0.0,266.67,4.87
0.85,0.0,-1.15,0.0,0.0,0.0,-0.77,-3.9,0.0,12.33
0.0,-0.63,0.0,0.0,-3.65,3.78,0.0,0.0,-25.0,10.97
-2.18,-0.74,-0.75,0.0,0.0,0.0,0.0,0.0,-75.0,3.97
0.0,-0.63,0.0,0.0,0.0,-4.07,0.0,4.24,66.67,7.87
0.0,-0.11,0.0,0.0,0.0,0.0,1.66,2.61,-33.33,9.42
0.0,-0.47,0.0,-4.13,4.31,0.0,0.0,0.0,-100.0,8.47
0.0,0.0,0.0,0.0,-29.25,-27.65,-4.76,-15.0,500.0,6.97
0.0,-0.16,0.0,-0.16,-0.33,-0.17,-0.5,0.5,10.98,6.04
0.0,0.0,0.0,0.0,0.48,0.0,2.88,0.47,250.0,10.77
-1.09,0.0,-0.55,-0.55,-0.11,0.0,-1.0,0.0,0.0,8.87
0.0,0.0,4.47,3.43,0.83,0.0,0.0,0.0,-63.64,4.87
0.0,-1.15,0.0,0.0,0.0,-0.77,-3.9,-2.35,200.0,12.04
0.0,0.0,0.0,0.0,0.0,3.62,2.62,1.7,75.0,5.97
-0.63,0.0,0.0,-3.65,3.78,0.0,0.0,0.0,0.0,10.97
-0.63,0.0,0.0,0.0,-4.07,0.0,4.24,0.0,20.0,7.87
1.79,0.0,-0.44,0.0,0.0,0.0,0.0,-0.22,33.33,4.52
0.0,0.0,0.0,0.0,0.0,4.97,6.31,2.97,100.0,3.47
0.0,0.0,0.0,0.0,1.02,0.0,-0.13,0.5,100.0,7.98
0.0,0.0,0.0,0.0,0.0,2.54,17.37,3.58,300.0,11.27
-0.11,0.0,0.0,0.0,0.0,1.66,2.61,0.53,100.0,9.47
-0.47,0.0,-4.13,4.31,0.0,0.0,0.0,0.0,100.0,8.47
0.0,0.0,0.0,-29.25,-27.65,-4.76,-15.0,0.0,-100.0,6.97
-0.16,0.0,-0.16,-0.33,-0.17,-0.5,0.5,-0.17,-3.3,6.03
0.0,0.0,0.0,0.48,0.0,2.88,0.47,0.0,-42.86,10.77
0.0,-0.55,-0.55,-0.11,0.0,-1.0,0.0,0.0,100.0,8.87
0.0,4.47,3.43,0.83,0.0,0.0,0.0,0.0,125.0,4.87
-1.15,0.0,0.0,0.0,-0.77,-3.9,-2.35,0.0,-66.67,12.04
0.0,0.0,0.0,0.0,0.0,-0.94,-3.78,-2.46,-25.0,3.97
0.0,0.0,0.0,0.0,3.62,2.62,1.7,0.0,-57.14,5.97
0.0,0.0,0.0,0.0,4.97,6.31,2.97,0.0,-58.33,3.47
0.0,0.0,0.0,1.02,0.0,-0.13,0.5,2.13,100.0,8.15
0.0,0.0,0.0,0.0,2.54,17.37,3.58,-1.15,-50.0,11.14
0.0,0.0,0.0,0.0,0.0,-0.94,-4.49,-1.73,125.0,3.97
0.0,0.0,0.0,0.0,0.5,0.0,-0.25,-0.12,100.0,8.06
0.0,0.0,0.0,0.0,1.66,2.61,0.53,0.0,25.0,9.47
0.0,0.0,0.0,0.0,0.0,-1.34,-0.9,-2.85,100.0,8.52
0.0,0.0,-29.25,-27.65,-4.76,-15.0,0.0,0.0,100.0,6.97
0.0,0.0,0.0,0.0,0.0,-1.34,-5.08,1.55,100.0,8.53
0.0,-0.16,-0.33,-0.17,-0.5,0.5,-0.17,0.0,7.39,6.03
0.0,0.0,0.48,0.0,2.88,0.47,0.0,0.0,0.0,10.77
-0.55,-0.55,-0.11,0.0,-1.0,0.0,0.0,0.0,50.0,8.87
4.47,3.43,0.83,0.0,0.0,0.0,0.0,0.0,-66.67,4.87
0.0,0.0,0.0,-0.77,-3.9,-2.35,0.0,-0.83,100.0,11.94
0.0,0.0,0.0,0.0,-0.94,-3.78,-2.46,0.0,16.67,3.97
0.0,0.0,0.0,3.62,2.62,1.7,0.0,0.0,66.67,5.97
0.0,0.0,0.0,0.0,-1.9,-1.48,-1.15,-1.17,100.0,8.47
0.0,0.0,-4.07,0.0,4.24,0.0,0.0,2.03,200.0,8.03
0.0,0.0,0.0,4.97,6.31,2.97,0.0,0.0,160.0,3.47
0.0,0.0,1.02,0.0,-0.13,0.5,2.13,1.1,0.0,8.24
0.0,0.0,0.0,2.54,17.37,3.58,-1.15,0.0,-50.0,11.14
0.0,0.0,0.0,0.0,-0.94,-4.49,-1.73,0.0,0.0,3.97
0.0,0.0,0.0,0.5,0.0,-0.25,-0.12,0.0,-100.0,8.06
0.0,0.0,0.0,1.66,2.61,0.53,0.0,0.0,0.0,9.47
0.0,0.0,0.0,0.0,-1.34,-0.9,-2.85,1.17,-50.0,8.62
0.0,-29.25,-27.65,-4.76,-15.0,0.0,0.0,0.0,-50.0,6.97
0.0,0.0,0.0,0.0,-1.34,-5.08,1.55,-0.7,-75.0,8.47
-0.16,-0.33,-0.17,-0.5,0.5,-0.17,0.0,-0.33,-5.82,6.01
0.0,0.48,0.0,2.88,0.47,0.0,0.0,0.0,-75.0,10.77
-0.55,-0.11,0.0,-1.0,0.0,0.0,0.0,0.0,-83.33,8.87
0.0,0.0,-0.77,-3.9,-2.35,0.0,-0.83,0.0,0.0,11.94
0.0,0.0,0.0,-0.94,-3.78,-2.46,0.0,0.0,-14.29,3.97
0.0,0.0,3.62,2.62,1.7,0.0,0.0,0.0,0.0,5.97
0.0,0.0,0.0,-1.9,-1.48,-1.15,-1.17,0.0,-100.0,8.47
0.0,0.0,0.0,0.0,0.0,-1.93,0.24,1.73,-100.0,12.97
0.0,-4.07,0.0,4.24,0.0,0.0,2.03,1.49,-100.0,8.15
0.0,0.0,4.97,6.31,2.97,0.0,0.0,0.0,-53.85,3.47
0.0,1.02,0.0,-0.13,0.5,2.13,1.1,0.0,25.0,8.24
0.0,0.0,2.54,17.37,3.58,-1.15,0.0,1.17,200.0,11.27
0.0,0.0,0.0,-0.94,-4.49,-1.73,0.0,0.0,-44.44,3.97
0.0,0.0,0.5,0.0,-0.25,-0.12,0.0,0.0,100.0,8.06
0.0,0.0,1.66,2.61,0.53,0.0,0.0,0.0,-40.0,9.47
0.0,0.0,0.0,-1.34,-0.9,-2.85,1.17,-1.16,-100.0,8.52
-29.25,-27.65,-4.76,-15.0,0.0,0.0,0.0,0.0,0.0,6.97
0.0,0.0,0.0,-1.34,-5.08,1.55,-0.7,0.0,200.0,8.47
-0.33,-0.17,-0.5,0.5,-0.17,0.0,-0.33,0.0,-1.12,6.01
0.48,0.0,2.88,0.47,0.0,0.0,0.0,0.0,100.0,10.77
0.0,0.0,0.0,0.0,0.0,2.54,0.5,-0.99,-100.0,8.03
0.0,0.0,0.0,0.0,0.0,1.52,2.0,-2.45,200.0,7.95
0.0,-0.77,-3.9,-2.35,0.0,-0.83,0.0,0.0,0.0,11.94
0.0,0.0,-0.94,-3.78,-2.46,0.0,0.0,0.0,-50.0,3.97
0.0,3.62,2.62,1.7,0.0,0.0,0.0,0.0,-60.0,5.97
0.0,0.0,-1.9,-1.48,-1.15,-1.17,0.0,0.0,100.0,8.47
0.0,0.0,0.0,0.0,-1.93,0.24,1.73,0.0,100.0,12.97
-4.07,0.0,4.24,0.0,0.0,2.03,1.49,-1.47,100.0,8.03
0.0,4.97,6.31,2.97,0.0,0.0,0.0,0.0,50.0,3.47
1.02,0.0,-0.13,0.5,2.13,1.1,0.0,0.0,-40.0,8.24
0.0,2.54,17.37,3.58,-1.15,0.0,1.17,0.0,-33.33,11.27
0.0,0.0,-0.94,-4.49,-1.73,0.0,0.0,0.0,60.0,3.97
0.0,0.5,0.0,-0.25,-0.12,0.0,0.0,0.0,-50.0,8.06
0.0,1.66,2.61,0.53,0.0,0.0,0.0,0.0,66.67,9.47
0.0,0.0,-1.34,-0.9,-2.85,1.17,-1.16,0.0,100.0,8.52
-27.65,-4.76,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97
0.0,0.0,-1.34,-5.08,1.55,-0.7,0.0,0.0,-100.0,8.47
-0.17,-0.5,0.5,-0.17,0.0,-0.33,0.0,0.0,-2.27,6.01
0.0,0.0,0.0,0.0,1.52,2.0,-2.45,0.0,0.0,7.95
-0.77,-3.9,-2.35,0.0,-0.83,0.0,0.0,0.25,0.0,11.97
0.0,-0.94,-3.78,-2.46,0.0,0.0,0.0,0.0,233.33,3.97
3.62,2.62,1.7,0.0,0.0,0.0,0.0,0.0,50.0,5.97
0.0,-1.9,-1.48,-1.15,-1.17,0.0,0.0,0.0,0.0,8.47
0.0,0.0,0.0,-1.93,0.24,1.73,0.0,0.0,-66.67,12.97
0.0,4.24,0.0,0.0,2.03,1.49,-1.47,-1.0,0.0,7.95
4.97,6.31,2.97,0.0,0.0,0.0,0.0,0.0,111.11,3.47
0.0,-0.13,0.5,2.13,1.1,0.0,0.0,0.0,66.67,8.24
2.54,17.37,3.58,-1.15,0.0,1.17,0.0,0.0,50.0,11.27
0.0,-0.94,-4.49,-1.73,0.0,0.0,0.0,0.0,25.0,3.97
0.5,0.0,-0.25,-0.12,0.0,0.0,0.0,0.0,100.0,8.06
1.66,2.61,0.53,0.0,0.0,0.0,0.0,0.0,120.0,9.47
0.0,-1.34,-0.9,-2.85,1.17,-1.16,0.0,-0.59,-50.0,8.47
-0.5,0.5,-0.17,0.0,-0.33,0.0,0.0,-0.17,4.07,6.0
0.0,0.0,0.0,2.54,0.5,-0.99,-1.49,0.0,100.0,7.91
0.0,0.0,0.0,1.52,2.0,-2.45,0.0,-0.5,66.67,7.91
-3.9,-2.35,0.0,-0.83,0.0,0.0,0.25,0.0,150.0,11.97
-0.94,-3.78,-2.46,0.0,0.0,0.0,0.0,0.0,-50.0,3.97
-1.9,-1.48,-1.15,-1.17,0.0,0.0,0.0,0.0,100.0,8.47
0.0,0.0,-1.93,0.24,1.73,0.0,0.0,0.0,0.0,12.97
4.24,0.0,0.0,2.03,1.49,-1.47,-1.0,-0.5,100.0,7.91
-0.13,0.5,2.13,1.1,0.0,0.0,0.0,0.0,-60.0,8.24
17.37,3.58,-1.15,0.0,1.17,0.0,0.0,0.0,-33.33,11.27
-0.94,-4.49,-1.73,0.0,0.0,0.0,0.0,0.0,-40.0,3.97
0.0,-0.25,-0.12,0.0,0.0,0.0,0.0,-0.25,0.0,8.04
-1.34,-0.9,-2.85,1.17,-1.16,0.0,-0.59,0.0,100.0,8.47
-1.34,-5.08,1.55,-0.7,0.0,0.0,0.0,0.0,100.0,8.47
0.5,-0.17,0.0,-0.33,0.0,0.0,-0.17,0.0,2.23,6.0
0.0,0.0,2.54,0.5,-0.99,-1.49,0.0,0.0,-22.22,7.91
0.0,0.0,1.52,2.0,-2.45,0.0,-0.5,0.0,80.0,7.91
-2.35,0.0,-0.83,0.0,0.0,0.25,0.0,0.0,-80.0,11.97
-1.48,-1.15,-1.17,0.0,0.0,0.0,0.0,0.0,-50.0,8.47
0.0,-1.93,0.24,1.73,0.0,0.0,0.0,0.0,0.0,12.97
0.0,0.0,2.03,1.49,-1.47,-1.0,-0.5,0.0,-16.67,7.91
0.5,2.13,1.1,0.0,0.0,0.0,0.0,0.0,50.0,8.24
3.58,-1.15,0.0,1.17,0.0,0.0,0.0,0.0,100.0,11.27
-0.25,-0.12,0.0,0.0,0.0,0.0,-0.25,0.0,50.0,8.04
-0.9,-2.85,1.17,-1.16,0.0,-0.59,0.0,0.0,0.0,8.47
-5.08,1.55,-0.7,0.0,0.0,0.0,0.0,0.0,-50.0,8.47
-0.17,0.0,-0.33,0.0,0.0,-0.17,0.0,-0.17,-2.73,5.99
0.0,0.0,0.0,0.0,0.0,-2.42,-5.69,6.18,0.0,6.87
0.0,2.54,0.5,-0.99,-1.49,0.0,0.0,0.0,57.14,7.91
0.0,1.52,2.0,-2.45,0.0,-0.5,0.0,0.0,-55.56,7.91
0.0,0.0,0.0,0.0,0.0,-3.32,-23.95,-9.93,500.0,9.98
-1.93,0.24,1.73,0.0,0.0,0.0,0.0,0.0,-100.0,12.97
0.0,0.0,0.0,0.0,0.0,1.05,0.52,-1.03,200.0,1.92
-1.32,0.0,0.0,0.0,0.0,0.0,-3.33,-3.45,200.0,4.2
0.0,2.03,1.49,-1.47,-1.0,-0.5,0.0,0.0,60.0,7.91
1.13,0.0,0.0,-0.64,0.0,0.0,0.0,0.64,250.0,6.25
-2.85,1.17,-1.16,0.0,-0.59,0.0,0.0,0.0,-100.0,8.47
0.0,-0.33,0.0,0.0,-0.17,0.0,-0.17,0.0,-1.69,5.99
0.0,0.0,0.0,0.0,-2.42,-5.69,6.18,2.18,200.0,7.02
2.54,0.5,-0.99,-1.49,0.0,0.0,0.0,0.0,63.64,7.91
1.52,2.0,-2.45,0.0,-0.5,0.0,0.0,0.0,75.0,7.91
0.0,0.0,0.0,0.0,-3.32,-23.95,-9.93,0.0,-16.67,9.98
0.0,0.0,0.0,0.0,1.05,0.52,-1.03,0.52,-33.33,1.93
2.03,1.49,-1.47,-1.0,-0.5,0.0,0.0,0.0,-62.5,7.91
1.17,-1.16,0.0,-0.59,0.0,0.0,0.0,0.0,100.0,8.47
-0.33,0.0,0.0,-0.17,0.0,-0.17,0.0,0.0,2.29,5.99
0.0,0.0,0.0,-2.42,-5.69,6.18,2.18,-0.71,33.33,6.97
0.5,-0.99,-1.49,0.0,0.0,0.0,0.0,0.0,-38.89,7.91
2.0,-2.45,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,7.91
0.0,0.0,0.0,-3.32,-23.95,-9.93,0.0,0.0,-20.0,9.98
0.0,0.0,0.0,0.0,1.74,-0.26,0.0,-0.17,100.0,11.62
0.0,0.0,0.0,1.05,0.52,-1.03,0.52,0.0,-100.0,1.93
1.49,-1.47,-1.0,-0.5,0.0,0.0,0.0,0.0,66.67,7.91
0.0,-2.09,0.0,0.0,0.0,0.0,0.27,2.13,100.0,19.17
0.0,0.0,-2.42,-5.69,6.18,2.18,-0.71,-1.43,-75.0,6.87
0.0,0.0,-3.32,-23.95,-9.93,0.0,0.0,0.0,-75.0,9.98
0.0,0.0,0.0,1.74,-0.26,0.0,-0.17,0.0,-100.0,11.62
0.0,0.0,1.05,0.52,-1.03,0.52,0.0,0.0,100.0,1.93
-1.47,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,-100.0,7.91
-0.64,0.0,0.0,0.0,0.64,0.0,0.0,-0.48,100.0,6.22
-2.09,0.0,0.0,0.0,0.0,0.27,2.13,-1.04,50.0,18.97
0.0,-0.17,0.0,-0.17,0.0,0.0,0.0,-0.17,-1.11,5.98
0.0,-2.42,-5.69,6.18,2.18,-0.71,-1.43,0.0,-100.0,6.87
0.0,-3.32,-23.95,-9.93,0.0,0.0,0.0,0.0,100.0,9.98
0.0,1.05,0.52,-1.03,0.52,0.0,0.0,0.0,-60.0,1.93
0.0,0.0,0.0,0.0,0.27,2.13,-1.04,0.0,0.0,18.97
-0.17,0.0,-0.17,0.0,0.0,0.0,-0.17,0.0,1.12,5.98
-2.42,-5.69,6.18,2.18,-0.71,-1.43,0.0,1.46,100.0,6.97
-3.32,-23.95,-9.93,0.0,0.0,0.0,0.0,0.0,50.0,9.98
0.0,1.74,-0.26,0.0,-0.17,0.0,0.0,0.0,100.0,11.62
1.05,0.52,-1.03,0.52,0.0,0.0,0.0,0.0,-100.0,1.93
0.0,0.0,0.0,-2.07,2.03,0.0,0.0,-0.08,50.0,12.06
0.0,0.0,0.0,0.27,2.13,-1.04,0.0,0.0,-66.67,18.97
-5.69,6.18,2.18,-0.71,-1.43,0.0,1.46,0.0,-100.0,6.97
1.74,-0.26,0.0,-0.17,0.0,0.0,0.0,0.0,-100.0,11.62
0.52,-1.03,0.52,0.0,0.0,0.0,0.0,0.0,100.0,1.93
0.0,0.0,-2.07,2.03,0.0,0.0,-0.08,0.0,33.33,12.06
0.0,0.0,0.27,2.13,-1.04,0.0,0.0,0.0,400.0,18.97
-0.17,0.0,0.0,0.0,-0.17,0.0,0.0,-0.17,6.94,5.97
6.18,2.18,-0.71,-1.43,0.0,1.46,0.0,0.0,100.0,6.97
0.0,-2.07,2.03,0.0,0.0,-0.08,0.0,0.0,-25.0,12.06
0.0,0.27,2.13,-1.04,0.0,0.0,0.0,0.0,60.0,18.97
0.0,0.0,0.0,-0.17,0.0,0.0,-0.17,-0.17,-3.78,5.96
2.18,-0.71,-1.43,0.0,1.46,0.0,0.0,0.0,100.0,6.97
1.77,2.44,0.0,0.0,0.0,0.0,0.0,-1.36,75.0,2.9
-2.07,2.03,0.0,0.0,-0.08,0.0,0.0,0.0,66.67,12.06
0.27,2.13,-1.04,0.0,0.0,0.0,0.0,0.0,-75.0,18.97
0.0,0.0,-0.17,0.0,0.0,-0.17,-0.17,0.0,5.06,5.96
-0.71,-1.43,0.0,1.46,0.0,0.0,0.0,0.0,0.0,6.97
2.44,0.0,0.0,0.0,0.0,0.0,-1.36,1.38,-85.71,2.94
0.0,0.0,0.0,0.0,-2.01,2.05,0.0,-1.01,0.0,4.92
0.0,0.0,0.0,0.0,0.0,1.67,6.9,1.54,-100.0,6.61
0.0,-0.17,0.0,0.0,-0.17,-0.17,0.0,0.17,-3.74,5.97
0.0,0.0,0.0,1.01,0.0,-0.83,0.0,-1.68,133.33,5.84
0.0,0.0,0.0,-2.01,2.05,0.0,-1.01,1.02,100.0,4.97
0.0,0.0,0.0,0.0,1.67,6.9,1.54,1.66,100.0,6.72
-0.17,0.0,0.0,-0.17,-0.17,0.0,0.17,-0.17,0.0,5.96
0.0,0.0,1.01,0.0,-0.83,0.0,-1.68,1.71,0.0,5.94
0.0,0.0,-2.01,2.05,0.0,-1.01,1.02,0.0,50.0,4.97
0.0,0.0,0.0,1.67,6.9,1.54,1.66,1.49,100.0,6.82
0.0,0.0,-0.17,-0.17,0.0,0.17,-0.17,0.0,-0.56,5.96
0.0,0.0,0.0,0.0,0.0,1.08,2.14,0.52,200.0,3.84
0.0,0.0,0.0,0.0,0.0,-0.17,-5.43,5.74,0.0,11.6
0.0,1.01,0.0,-0.83,0.0,-1.68,1.71,0.0,-85.71,5.94
0.0,0.0,0.0,0.0,0.0,2.24,4.82,1.46,-66.67,4.85
0.0,-2.01,2.05,0.0,-1.01,1.02,0.0,0.0,-66.67,4.97
0.0,0.0,1.67,6.9,1.54,1.66,1.49,0.0,-50.0,6.82
0.0,-0.17,-0.17,0.0,0.17,-0.17,0.0,0.0,1.68,5.96
0.0,0.0,0.0,0.0,1.08,2.14,0.52,0.0,-33.33,3.84
0.0,0.0,0.0,0.0,-0.17,-5.43,5.74,0.0,0.0,11.6
1.01,0.0,-0.83,0.0,-1.68,1.71,0.0,0.0,400.0,5.94
0.0,0.0,0.0,0.0,2.24,4.82,1.46,2.47,200.0,4.97
-2.01,2.05,0.0,-1.01,1.02,0.0,0.0,0.0,100.0,4.97
0.0,1.67,6.9,1.54,1.66,1.49,0.0,0.0,-100.0,6.82
-0.17,-0.17,0.0,0.17,-0.17,0.0,0.0,-0.34,-3.85,5.94
0.0,0.0,0.0,1.08,2.14,0.52,0.0,0.0,75.0,3.84
0.0,0.0,0.0,-0.17,-5.43,5.74,0.0,0.0,-100.0,11.6
0.0,0.0,1.55,-0.66,0.0,0.0,0.0,-0.67,0.0,14.87
0.0,-0.83,0.0,-1.68,1.71,0.0,0.0,0.0,40.0,5.94
0.0,0.0,0.0,2.24,4.82,1.46,2.47,0.0,-33.33,4.97
0.0,0.0,0.0,0.0,2.47,0.0,-4.81,5.06,-100.0,4.57
2.05,0.0,-1.01,1.02,0.0,0.0,0.0,0.0,0.0,4.97
-0.17,0.0,0.17,-0.17,0.0,0.0,-0.34,0.0,-2.86,5.94
0.0,0.0,1.08,2.14,0.52,0.0,0.0,0.0,-42.86,3.84
0.0,0.0,0.0,0.0,0.0,-0.22,-0.11,-0.11,100.0,8.94
0.0,0.0,-0.17,-5.43,5.74,0.0,0.0,0.0,100.0,11.6
0.0,1.55,-0.66,0.0,0.0,0.0,-0.67,0.67,-100.0,14.97
0.0,0.0,0.0,0.0,0.0,3.75,-1.81,-1.84,100.0,5.87
-0.83,0.0,-1.68,1.71,0.0,0.0,0.0,0.0,-100.0,5.94
0.0,0.0,2.24,4.82,1.46,2.47,0.0,0.0,0.0,4.97
0.0,0.0,0.0,2.47,0.0,-4.81,5.06,0.0,100.0,4.57
0.0,0.0,0.0,0.0,-10.05,-5.59,0.0,-1.97,50.0,4.97
0.0,0.0,0.0,0.0,0.0,4.71,2.4,2.38,100.0,24.92
0.0,0.17,-0.17,0.0,0.0,-0.34,0.0,0.0,9.41,5.94
0.0,1.08,2.14,0.52,0.0,0.0,0.0,-1.3,-75.0,3.79
0.0,0.0,0.0,0.0,-0.22,-0.11,-0.11,-0.78,0.0,8.87
0.0,0.0,0.0,0.0,0.0,-6.04,2.14,4.19,-50.0,4.97
0.0,-0.17,-5.43,5.74,0.0,0.0,0.0,0.0,-100.0,11.6
1.55,-0.66,0.0,0.0,0.0,-0.67,0.67,0.0,100.0,14.97
0.0,0.0,0.0,0.0,3.75,-1.81,-1.84,0.0,-71.43,5.87
0.0,2.24,4.82,1.46,2.47,0.0,0.0,0.0,-100.0,4.97
0.0,0.0,2.47,0.0,-4.81,5.06,0.0,0.0,0.0,4.57
0.0,0.0,0.0,-10.05,-5.59,0.0,-1.97,0.0,-55.56,4.97
0.0,0.0,0.0,0.0,4.71,2.4,2.38,0.0,-100.0,24.92
1.54,1.66,1.49,0.0,0.0,0.0,0.0,0.59,100.0,6.86
0.17,-0.17,0.0,0.0,-0.34,0.0,0.0,-0.34,-8.6,5.92
1.08,2.14,0.52,0.0,0.0,0.0,-1.3,0.79,300.0,3.82
0.0,0.0,0.0,0.0,-1.51,0.0,1.53,-0.75,100.0,5.27
0.0,0.0,0.0,-0.22,-0.11,-0.11,-0.78,0.0,-100.0,8.87
0.0,0.0,0.0,0.0,-6.04,2.14,4.19,0.0,300.0,4.97
-0.66,0.0,0.0,0.0,-0.67,0.67,0.0,0.0,0.0,14.97
0.0,0.0,0.0,3.75,-1.81,-1.84,0.0,0.0,0.0,5.87
