7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
-0.88,-2.03,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.67
-0.75,-2.65,0.0,-0.39,0.0,0.0,0.0,0.0,-40.0,7.67
0.0,0.0,0.0,-7.17,3.18,4.41,0.0,0.0,-77.27,2.37
-0.2,1.6,-1.18,-0.2,0.0,-0.6,0.0,0.0,-7.98,4.98
2.08,0.0,0.0,0.0,0.0,0.0,-6.12,6.52,14.29,3.92
0.0,0.0,0.0,-9.16,-10.09,-2.66,-2.93,0.0,-50.0,4.97
0.0,0.0,0.0,0.0,0.0,-0.67,-6.44,-0.72,18.18,2.74
0.0,0.0,-7.17,3.18,4.41,0.0,0.0,0.0,-60.0,2.37
1.6,-1.18,-0.2,0.0,-0.6,0.0,0.0,-0.2,7.71,4.97
0.0,0.0,-9.16,-10.09,-2.66,-2.93,0.0,0.0,150.0,4.97
0.0,0.0,0.0,0.0,-0.67,-6.44,-0.72,0.0,-38.46,2.74
0.0,-7.17,3.18,4.41,0.0,0.0,0.0,0.0,50.0,2.37
-1.18,-0.2,0.0,-0.6,0.0,0.0,-0.2,0.0,-6.94,4.97
0.0,-9.16,-10.09,-2.66,-2.93,0.0,0.0,0.0,-20.0,4.97
0.0,0.0,0.0,-0.67,-6.44,-0.72,0.0,0.0,-62.5,2.74
-7.17,3.18,4.41,0.0,0.0,0.0,0.0,0.0,-33.33,2.37
0.0,0.0,0.0,0.0,0.82,0.61,0.0,0.2,-71.43,4.96
-0.2,0.0,-0.6,0.0,0.0,-0.2,0.0,0.0,3.85,4.97
-9.16,-10.09,-2.66,-2.93,0.0,0.0,0.0,0.0,-75.0,4.97
0.0,0.0,-0.67,-6.44,-0.72,0.0,0.0,0.0,100.0,2.74
0.0,0.0,0.0,0.82,0.61,0.0,0.2,0.0,-100.0,4.96
-10.09,-2.66,-2.93,0.0,0.0,0.0,0.0,0.0,500.0,4.97
0.0,-0.67,-6.44,-0.72,0.0,0.0,0.0,0.0,116.67,2.74
0.0,0.0,0.82,0.61,0.0,0.2,0.0,0.0,100.0,4.96
-0.6,0.0,0.0,-0.2,0.0,0.0,0.0,-0.4,9.95,4.95
-0.67,-6.44,-0.72,0.0,0.0,0.0,0.0,1.82,0.0,2.79
0.0,0.82,0.61,0.0,0.2,0.0,0.0,0.0,22.22,4.96
0.0,0.0,0.0,-1.18,-4.18,0.0,0.0,-0.62,-13.33,7.98
-6.44,-0.72,0.0,0.0,0.0,0.0,1.82,5.73,15.38,2.95
0.82,0.61,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.96
0.0,-0.2,0.0,0.0,0.0,-0.4,0.0,-0.2,-1.06,4.94
0.0,0.0,-1.18,-4.18,0.0,0.0,-0.62,0.0,0.0,7.98
-0.72,0.0,0.0,0.0,0.0,1.82,5.73,0.68,6.67,2.97
0.61,0.2,0.0,0.0,0.0,0.0,0.0,0.2,100.0,4.96
-0.2,0.0,0.0,0.0,-0.4,0.0,-0.2,-0.61,-2.15,4.91
0.0,-1.18,-4.18,0.0,0.0,-0.62,0.0,0.0,-7.69,7.98
0.0,0.0,0.0,0.0,0.0,-4.47,4.67,1.44,400.0,6.36
0.0,0.0,0.0,0.0,1.82,5.73,0.68,0.0,-12.5,2.97
0.0,0.0,0.0,-0.4,0.0,-0.2,-0.61,0.0,-1.76,4.91
-1.18,-4.18,0.0,0.0,-0.62,0.0,0.0,0.0,-25.0,7.98
0.25,-2.28,0.0,0.0,0.0,0.0,0.0,0.26,33.33,3.87
0.0,0.0,0.0,0.0,0.0,5.5,0.6,-0.4,-50.0,5.0
0.0,0.0,0.0,0.0,-4.47,4.67,1.44,8.18,-60.0,6.88
0.0,0.0,0.0,1.82,5.73,0.68,0.0,0.0,35.71,2.97
0.0,0.0,-0.4,0.0,-0.2,-0.61,0.0,0.41,4.7,4.93
0.0,0.0,0.0,0.0,0.0,3.35,5.4,1.02,-100.0,6.9
0.0,0.0,0.0,0.0,0.0,2.55,4.82,1.04,200.0,6.81
0.0,0.0,0.0,0.0,0.0,4.28,5.56,2.52,0.0,4.48
0.0,0.0,0.0,0.0,5.5,0.6,-0.4,-1.4,-100.0,4.93
0.0,0.0,0.0,-4.47,4.67,1.44,8.18,0.0,150.0,6.88
0.0,0.0,1.82,5.73,0.68,0.0,0.0,0.0,-52.63,2.97
0.0,0.0,0.0,0.0,0.0,2.02,5.16,0.75,80.0,2.67
0.0,-0.4,0.0,-0.2,-0.61,0.0,0.41,0.61,4.06,4.96
0.0,0.0,0.0,0.0,2.55,4.82,1.04,0.0,-33.33,6.81
0.0,0.0,0.0,0.0,0.0,9.46,1.29,1.09,-15.79,5.57
0.0,0.0,0.0,0.0,0.0,-1.33,-1.89,-0.55,-77.78,3.62
0.0,0.0,0.0,0.0,0.0,6.7,2.09,2.05,400.0,6.97
0.0,0.0,0.0,0.0,4.28,5.56,2.52,1.34,-100.0,4.54
0.0,0.0,0.0,0.0,0.0,8.27,1.82,1.07,61.54,2.83
-8.96,-2.59,0.0,0.0,0.0,0.0,0.0,-0.27,19.23,3.75
0.0,0.0,0.0,5.5,0.6,-0.4,-1.4,-6.29,100.0,4.62
0.0,0.0,0.0,0.0,0.0,1.13,1.49,0.46,-25.0,10.97
0.0,2.01,1.97,0.0,0.0,0.0,0.0,0.48,-87.5,8.33
0.0,0.0,-4.47,4.67,1.44,8.18,0.0,0.0,-60.0,6.88
0.0,0.0,0.0,0.0,0.0,0.88,2.61,0.42,-33.33,2.37
0.0,0.0,0.0,0.0,0.0,0.84,2.7,0.61,300.0,4.98
0.0,1.82,5.73,0.68,0.0,0.0,0.0,0.0,122.22,2.97
0.0,0.0,0.0,0.0,2.02,5.16,0.75,0.0,-22.22,2.67
-0.4,0.0,-0.2,-0.61,0.0,0.41,0.61,-0.6,-4.52,4.93
0.0,0.0,0.0,3.35,5.4,1.02,0.0,1.01,100.0,6.97
0.0,0.0,0.0,2.55,4.82,1.04,0.0,0.0,200.0,6.81
0.0,0.0,0.0,0.0,9.46,1.29,1.09,0.0,25.0,5.57
0.0,0.0,0.0,0.0,-1.33,-1.89,-0.55,0.0,500.0,3.62
0.0,0.0,0.0,0.0,6.7,2.09,2.05,-4.3,-100.0,6.67
0.0,0.0,0.0,0.0,0.86,0.85,0.0,0.42,-100.0,2.37
0.0,0.0,0.0,0.0,8.27,1.82,1.07,0.0,-57.14,2.83
0.0,0.0,5.5,0.6,-0.4,-1.4,-6.29,0.0,200.0,4.62
0.0,0.0,0.0,0.0,1.13,1.49,0.46,0.0,-50.0,10.97
2.01,1.97,0.0,0.0,0.0,0.0,0.48,0.0,200.0,8.33
0.0,-4.47,4.67,1.44,8.18,0.0,0.0,0.0,200.0,6.88
0.0,0.0,0.0,0.0,0.88,2.61,0.42,0.0,0.0,2.37
0.0,0.0,0.0,0.0,0.84,2.7,0.61,0.0,-25.0,4.98
0.0,0.0,0.0,0.0,0.0,0.84,2.9,0.4,25.0,12.47
1.82,5.73,0.68,0.0,0.0,0.0,0.0,0.0,-15.0,2.97
0.0,0.0,0.0,2.02,5.16,0.75,0.0,0.0,57.14,2.67
0.0,-0.2,-0.61,0.0,0.41,0.61,-0.6,-0.61,1.29,4.9
0.0,0.0,3.35,5.4,1.02,0.0,1.01,0.0,0.0,6.97
0.0,0.0,2.55,4.82,1.04,0.0,0.0,0.0,16.67,6.81
0.0,0.0,0.0,9.46,1.29,1.09,0.0,1.26,-20.0,5.64
0.0,0.0,0.0,-1.33,-1.89,-0.55,0.0,0.0,-8.33,3.62
0.0,0.0,4.28,5.56,2.52,1.34,0.0,0.0,100.0,4.54
0.0,0.0,0.0,8.27,1.82,1.07,0.0,0.0,33.33,2.83
0.0,5.5,0.6,-0.4,-1.4,-6.29,0.0,-1.73,66.67,4.54
0.0,0.0,0.0,1.13,1.49,0.46,0.0,0.0,200.0,10.97
-4.47,4.67,1.44,8.18,0.0,0.0,0.0,0.0,0.0,6.88
0.0,0.0,0.0,0.88,2.61,0.42,0.0,0.0,100.0,2.37
0.0,0.0,0.0,0.84,2.7,0.61,0.0,0.0,0.0,4.98
0.0,0.0,0.0,0.0,0.84,2.9,0.4,0.0,-10.0,12.47
0.0,0.0,2.02,5.16,0.75,0.0,0.0,0.0,9.09,2.67
-0.2,-0.61,0.0,0.41,0.61,-0.6,-0.61,0.0,11.89,4.9
0.0,3.35,5.4,1.02,0.0,1.01,0.0,0.0,-100.0,6.97
0.0,2.55,4.82,1.04,0.0,0.0,0.0,0.0,-71.43,6.81
0.0,0.0,9.46,1.29,1.09,0.0,1.26,0.0,18.75,5.64
0.0,0.0,-1.33,-1.89,-0.55,0.0,0.0,0.0,-63.64,3.62
0.0,4.28,5.56,2.52,1.34,0.0,0.0,0.0,100.0,4.54
0.0,0.0,0.86,0.85,0.0,0.42,0.0,0.0,100.0,2.37
0.0,0.0,8.27,1.82,1.07,0.0,0.0,0.0,16.67,2.83
0.0,0.0,0.0,0.0,0.0,-2.36,2.42,-3.15,88.89,1.23
5.5,0.6,-0.4,-1.4,-6.29,0.0,-1.73,0.0,-40.0,4.54
0.0,0.0,1.13,1.49,0.46,0.0,0.0,0.0,-55.56,10.97
4.67,1.44,8.18,0.0,0.0,0.0,0.0,0.0,-83.33,6.88
0.0,0.0,0.0,0.0,-1.24,-0.79,0.0,-0.16,500.0,6.3
0.0,0.0,0.88,2.61,0.42,0.0,0.0,0.0,-25.0,2.37
0.0,0.0,0.84,2.7,0.61,0.0,0.0,0.0,-66.67,4.98
0.0,0.0,0.0,0.84,2.9,0.4,0.0,0.0,22.22,12.47
0.0,0.0,0.0,0.0,0.0,0.62,4.62,0.59,1.85,3.42
0.0,2.02,5.16,0.75,0.0,0.0,0.0,0.0,-41.67,2.67
0.2,0.0,0.0,0.0,0.0,0.0,-0.81,-0.81,-50.0,4.88
-0.61,0.0,0.41,0.61,-0.6,-0.61,0.0,0.0,-4.55,4.9
3.35,5.4,1.02,0.0,1.01,0.0,0.0,0.0,100.0,6.97
2.55,4.82,1.04,0.0,0.0,0.0,0.0,0.0,250.0,6.81
0.0,9.46,1.29,1.09,0.0,1.26,0.0,0.0,68.42,5.64
0.0,-1.33,-1.89,-0.55,0.0,0.0,0.0,0.0,100.0,3.62
4.28,5.56,2.52,1.34,0.0,0.0,0.0,0.0,-100.0,4.54
0.0,0.86,0.85,0.0,0.42,0.0,0.0,0.0,300.0,2.37
0.0,8.27,1.82,1.07,0.0,0.0,0.0,0.0,42.86,2.83
0.0,0.0,0.0,0.0,-2.36,2.42,-3.15,3.25,-23.53,1.27
0.6,-0.4,-1.4,-6.29,0.0,-1.73,0.0,0.0,100.0,4.54
0.0,1.13,1.49,0.46,0.0,0.0,0.0,0.0,0.0,10.97
1.44,8.18,0.0,0.0,0.0,0.0,0.0,1.31,100.0,6.97
0.0,0.0,0.0,-1.24,-0.79,0.0,-0.16,-0.32,0.0,6.28
0.0,0.88,2.61,0.42,0.0,0.0,0.0,0.0,33.33,2.37
0.0,0.84,2.7,0.61,0.0,0.0,0.0,0.0,500.0,4.98
0.0,0.0,0.84,2.9,0.4,0.0,0.0,0.0,-100.0,12.47
0.0,0.0,0.0,0.0,0.62,4.62,0.59,0.0,27.27,3.42
2.02,5.16,0.75,0.0,0.0,0.0,0.0,0.0,42.86,2.67
0.0,0.41,0.61,-0.6,-0.61,0.0,0.0,0.2,3.18,4.91
5.4,1.02,0.0,1.01,0.0,0.0,0.0,0.0,100.0,6.97
9.46,1.29,1.09,0.0,1.26,0.0,0.0,0.0,-53.12,5.64
0.0,0.0,0.0,0.0,0.0,0.96,3.31,0.46,-30.0,10.97
-1.33,-1.89,-0.55,0.0,0.0,0.0,0.0,0.0,-12.5,3.62
5.56,2.52,1.34,0.0,0.0,0.0,0.0,0.0,100.0,4.54
0.86,0.85,0.0,0.42,0.0,0.0,0.0,0.0,-50.0,2.37
8.27,1.82,1.07,0.0,0.0,0.0,0.0,0.0,-25.0,2.83
0.0,0.0,0.0,-2.36,2.42,-3.15,3.25,0.0,-30.77,1.27
0.0,0.0,0.0,0.0,0.0,0.48,3.33,0.46,-50.0,10.92
-0.4,-1.4,-6.29,0.0,-1.73,0.0,0.0,0.0,-50.0,4.54
1.13,1.49,0.46,0.0,0.0,0.0,0.0,0.0,0.0,10.97
0.0,0.0,-1.24,-0.79,0.0,-0.16,-0.32,0.0,-33.33,6.28
0.88,2.61,0.42,0.0,0.0,0.0,0.0,0.0,50.0,2.37
0.84,2.7,0.61,0.0,0.0,0.0,0.0,0.0,-16.67,4.98
0.0,0.84,2.9,0.4,0.0,0.0,0.0,0.0,100.0,12.47
0.0,0.0,0.0,0.62,4.62,0.59,0.0,0.0,-10.0,3.42
0.0,0.0,0.0,0.0,0.0,1.25,3.14,0.64,33.33,12.58
0.41,0.61,-0.6,-0.61,0.0,0.0,0.2,0.61,-1.73,4.94
1.29,1.09,0.0,1.26,0.0,0.0,0.0,0.0,-53.33,5.64
0.0,0.0,0.0,0.0,0.96,3.31,0.46,0.0,-28.57,10.97
0.0,0.0,-2.36,2.42,-3.15,3.25,0.0,0.0,55.56,1.27
0.0,0.0,0.0,0.0,0.48,3.33,0.46,0.0,50.0,10.92
-1.4,-6.29,0.0,-1.73,0.0,0.0,0.0,0.0,0.0,4.54
0.0,-1.24,-0.79,0.0,-0.16,-0.32,0.0,0.0,-75.0,6.28
0.84,2.9,0.4,0.0,0.0,0.0,0.0,0.0,-66.67,12.47
0.0,0.0,0.62,4.62,0.59,0.0,0.0,0.0,-31.75,3.42
0.0,0.0,0.0,0.0,1.25,3.14,0.64,0.0,0.0,12.58
0.61,-0.6,-0.61,0.0,0.0,0.2,0.61,-0.4,1.76,4.92
0.0,0.0,0.0,0.96,3.31,0.46,0.0,0.0,80.0,10.97
0.0,0.0,0.0,0.0,0.4,2.53,0.0,0.39,50.0,15.47
0.0,-2.36,2.42,-3.15,3.25,0.0,0.0,-3.94,7.14,1.22
0.0,0.0,0.0,0.48,3.33,0.46,0.0,0.0,50.0,10.92
-1.24,-0.79,0.0,-0.16,-0.32,0.0,0.0,0.0,300.0,6.28
0.0,0.62,4.62,0.59,0.0,0.0,0.0,0.0,34.88,3.42
0.0,0.0,0.0,1.25,3.14,0.64,0.0,0.0,-50.0,12.58
-0.6,-0.61,0.0,0.0,0.2,0.61,-0.4,-0.41,3.08,4.9
0.0,0.0,0.96,3.31,0.46,0.0,0.0,0.0,11.11,10.97
0.0,0.0,0.48,4.28,0.0,0.0,0.0,-5.47,-60.0,10.37
0.0,0.0,0.0,0.4,2.53,0.0,0.39,0.0,233.33,15.47
-2.36,2.42,-3.15,3.25,0.0,0.0,-3.94,4.1,-46.67,1.27
0.0,0.0,0.48,3.33,0.46,0.0,0.0,0.0,-66.67,10.92
-0.79,0.0,-0.16,-0.32,0.0,0.0,0.0,0.0,100.0,6.28
0.62,4.62,0.59,0.0,0.0,0.0,0.0,0.0,-1.72,3.42
0.0,0.0,1.25,3.14,0.64,0.0,0.0,0.0,250.0,12.58
-0.61,0.0,0.0,0.2,0.61,-0.4,-0.41,0.0,-0.19,4.9
0.0,0.0,2.01,6.69,0.0,0.0,0.0,-2.95,-12.5,5.26
-0.81,-0.81,0.0,0.0,0.0,0.0,0.0,-3.07,-42.86,4.73
0.0,0.96,3.31,0.46,0.0,0.0,0.0,0.0,30.0,10.97
0.0,0.0,0.0,0.0,0.0,-4.95,-4.83,10.55,-16.67,2.83
0.0,0.48,4.28,0.0,0.0,0.0,-5.47,5.79,-100.0,10.97
0.0,0.0,0.0,0.0,0.0,-9.54,5.08,5.2,-42.86,2.83
0.0,0.0,0.4,2.53,0.0,0.39,0.0,0.0,-10.0,15.47
2.42,-3.15,3.25,0.0,0.0,-3.94,4.1,14.96,25.0,1.46
0.0,0.48,3.33,0.46,0.0,0.0,0.0,0.0,33.33,10.92
-0.6,-1.01,0.0,0.0,0.0,0.0,0.0,-5.53,-66.67,4.61
-1.68,0.0,0.0,0.0,1.7,0.0,0.0,-4.36,0.0,5.71
-1.01,-0.61,0.0,0.0,0.0,0.0,0.0,-3.07,-50.0,4.73
-0.81,-0.81,0.0,0.0,0.0,0.0,0.0,-3.07,-33.33,4.73
0.0,1.25,3.14,0.64,0.0,0.0,0.0,0.0,14.29,12.58
-0.81,-0.81,0.0,0.0,0.0,0.0,0.0,-2.46,-45.45,4.76
-1.21,-0.41,0.0,0.0,0.0,0.0,0.0,-1.64,-64.71,4.8
0.0,0.0,0.2,0.61,-0.4,-0.41,0.0,0.0,-4.31,4.9
0.0,2.01,6.69,0.0,0.0,0.0,-2.95,3.04,-100.0,5.42
-0.81,0.0,0.0,0.0,0.0,0.0,-3.07,-4.86,166.67,4.5
0.0,0.0,0.0,-8.06,0.0,8.77,0.0,1.26,-50.0,4.02
0.96,3.31,0.46,0.0,0.0,0.0,0.0,0.0,-30.77,10.97
0.0,0.0,0.0,0.0,-4.95,-4.83,10.55,0.0,50.0,2.83
0.0,0.0,0.0,0.0,-9.54,5.08,5.2,0.0,12.5,2.83
0.0,0.4,2.53,0.0,0.39,0.0,0.0,0.0,33.33,15.47
-3.15,3.25,0.0,0.0,-3.94,4.1,14.96,-4.11,10.0,1.4
0.48,3.33,0.46,0.0,0.0,0.0,0.0,0.46,25.0,10.97
-1.01,0.0,0.0,0.0,0.0,0.0,-5.53,-2.39,200.0,4.5
0.0,0.0,0.0,1.7,0.0,0.0,-4.36,4.55,-85.71,5.97
-0.61,0.0,0.0,0.0,0.0,0.0,-3.07,-4.86,-100.0,4.5
-0.81,0.0,0.0,0.0,0.0,0.0,-3.07,-4.86,16.67,4.5
1.25,3.14,0.64,0.0,0.0,0.0,0.0,0.0,-50.0,12.58
-0.81,0.0,0.0,0.0,0.0,0.0,-2.46,-5.46,200.0,4.5
-0.41,0.0,0.0,0.0,0.0,0.0,-1.64,-6.25,116.67,4.5
0.0,0.2,0.61,-0.4,-0.41,0.0,0.0,-0.2,3.33,4.89
0.0,0.0,-8.06,0.0,8.77,0.0,1.26,11.19,50.0,4.47
0.0,0.0,0.0,-4.95,-4.83,10.55,0.0,0.0,33.33,2.83
0.0,0.0,0.0,0.0,13.64,9.54,0.0,2.25,17.24,3.64
0.0,0.0,0.0,-9.54,5.08,5.2,0.0,0.0,11.11,2.83
0.4,2.53,0.0,0.39,0.0,0.0,0.0,0.0,-75.0,15.47
3.25,0.0,0.0,-3.94,4.1,14.96,-4.11,4.29,0.0,1.46
3.33,0.46,0.0,0.0,0.0,0.0,0.46,0.0,20.0,10.97
0.0,0.0,0.0,0.0,0.0,-2.25,-4.61,-1.1,100.0,4.5
0.0,0.0,1.7,0.0,0.0,-4.36,4.55,0.0,600.0,5.97
0.0,0.0,0.0,0.0,0.0,1.27,4.17,2.4,1000.0,2.56
0.2,0.61,-0.4,-0.41,0.0,0.0,-0.2,-0.2,5.11,4.88
0.0,-8.06,0.0,8.77,0.0,1.26,11.19,0.0,33.33,4.47
0.0,0.0,-4.95,-4.83,10.55,0.0,0.0,0.0,-20.0,2.83
0.0,0.0,0.0,13.64,9.54,0.0,2.25,0.0,-32.35,3.64
0.0,0.0,-9.54,5.08,5.2,0.0,0.0,0.0,-70.0,2.83
0.0,0.0,-3.94,4.1,14.96,-4.11,4.29,0.0,-27.27,1.46
0.0,0.0,0.0,0.0,-2.25,-4.61,-1.1,0.0,-100.0,4.5
2.16,0.0,0.0,1.27,3.33,-7.26,1.3,9.87,100.0,2.56
0.0,1.7,0.0,0.0,-4.36,4.55,0.0,0.0,28.57,5.97
0.0,0.0,0.0,0.0,1.27,4.17,2.4,1.17,-100.0,2.59
0.61,-0.4,-0.41,0.0,0.0,-0.2,-0.2,-0.2,-4.68,4.87
-8.06,0.0,8.77,0.0,1.26,11.19,0.0,0.0,-25.0,4.47
0.0,-4.95,-4.83,10.55,0.0,0.0,0.0,0.0,25.0,2.83
0.0,0.0,13.64,9.54,0.0,2.25,0.0,0.0,13.04,3.64
0.0,-9.54,5.08,5.2,0.0,0.0,0.0,0.0,233.33,2.83
0.0,-3.94,4.1,14.96,-4.11,4.29,0.0,0.0,150.0,1.46
0.0,0.0,0.0,-2.25,-4.61,-1.1,0.0,0.0,100.0,4.5
0.0,0.0,1.27,3.33,-7.26,1.3,9.87,1.95,9.09,2.61
1.7,0.0,0.0,-4.36,4.55,0.0,0.0,0.0,-22.22,5.97
0.0,0.0,0.0,2.11,1.24,1.22,0.81,3.6,100.0,2.59
0.0,0.0,0.0,0.0,0.0,-0.64,-0.32,-5.04,0.0,11.68
-0.4,-0.41,0.0,0.0,-0.2,-0.2,-0.2,0.0,2.27,4.87
0.0,8.77,0.0,1.26,11.19,0.0,0.0,0.0,33.33,4.47
-4.95,-4.83,10.55,0.0,0.0,0.0,0.0,0.0,-45.0,2.83
0.0,13.64,9.54,0.0,2.25,0.0,0.0,0.0,15.38,3.64
-9.54,5.08,5.2,0.0,0.0,0.0,0.0,0.0,-100.0,2.83
0.0,0.0,0.0,3.78,8.5,0.0,0.0,-7.83,14.29,4.12
0.0,0.0,0.0,0.0,0.0,0.51,4.73,0.65,0.0,6.24
-3.94,4.1,14.96,-4.11,4.29,0.0,0.0,-4.11,-25.0,1.4
0.0,0.0,-2.25,-4.61,-1.1,0.0,0.0,0.0,400.0,4.5
0.0,1.27,3.33,-7.26,1.3,9.87,1.95,0.0,0.0,2.61
0.0,0.0,2.11,1.24,1.22,0.81,3.6,0.0,1000.0,2.59
0.0,0.0,0.0,-3.23,3.33,0.0,0.0,-4.03,-9.52,2.38
0.0,0.0,0.0,0.0,-0.64,-0.32,-5.04,0.0,-66.67,11.68
-0.41,0.0,0.0,-0.2,-0.2,-0.2,0.0,0.0,-4.62,4.87
8.77,0.0,1.26,11.19,0.0,0.0,0.0,0.0,0.0,4.47
13.64,9.54,0.0,2.25,0.0,0.0,0.0,0.0,-3.33,3.64
0.0,0.0,3.78,8.5,0.0,0.0,-7.83,8.5,12.5,4.47
0.0,0.0,0.0,0.0,0.51,4.73,0.65,0.0,0.0,6.24
4.1,14.96,-4.11,4.29,0.0,0.0,-4.11,0.0,0.0,1.4
0.0,-2.25,-4.61,-1.1,0.0,0.0,0.0,0.0,-100.0,4.5
0.0,0.0,0.0,0.0,0.0,2.68,1.31,0.43,-100.0,4.67
1.27,3.33,-7.26,1.3,9.87,1.95,0.0,1.15,25.0,2.64
0.0,0.0,0.0,-0.93,0.94,0.0,0.0,-5.61,3400.0,1.01
0.0,2.11,1.24,1.22,0.81,3.6,0.0,0.0,9.09,2.59
0.0,0.0,-3.23,3.33,0.0,0.0,-4.03,4.2,10.53,2.48
0.0,0.0,0.0,-0.64,-0.32,-5.04,0.0,0.0,200.0,11.68
0.0,0.0,-0.2,-0.2,-0.2,0.0,0.0,-0.21,3.68,4.86
0.0,3.78,8.5,0.0,0.0,-7.83,8.5,0.0,0.0,4.47
0.0,0.0,0.0,0.51,4.73,0.65,0.0,0.0,83.33,6.24
14.96,-4.11,4.29,0.0,0.0,-4.11,0.0,4.29,-33.33,1.46
0.0,0.0,0.21,1.02,0.0,0.0,0.0,2.23,-80.0,5.04
-2.25,-4.61,-1.1,0.0,0.0,0.0,0.0,0.0,100.0,4.5
0.0,0.0,0.0,0.0,2.68,1.31,0.43,0.0,100.0,4.67
3.33,-7.26,1.3,9.87,1.95,0.0,1.15,0.0,-26.67,2.64
0.0,0.0,-0.93,0.94,0.0,0.0,-5.61,5.94,-48.57,1.07
2.11,1.24,1.22,0.81,3.6,0.0,0.0,0.0,-100.0,2.59
0.0,-3.23,3.33,0.0,0.0,-4.03,4.2,0.0,-47.62,2.48
0.0,0.0,-0.64,-0.32,-5.04,0.0,0.0,0.0,-16.67,11.68
0.0,-0.2,-0.2,-0.2,0.0,0.0,-0.21,0.0,-2.62,4.86
3.78,8.5,0.0,0.0,-7.83,8.5,0.0,0.0,0.0,4.47
0.0,0.0,0.51,4.73,0.65,0.0,0.0,0.0,-36.36,6.24
-4.11,4.29,0.0,0.0,-4.11,0.0,4.29,-3.42,30.0,1.41
0.0,0.21,1.02,0.0,0.0,0.0,2.23,12.3,250.0,5.66
0.0,0.0,0.0,2.68,1.31,0.43,0.0,0.0,-33.33,4.67
-7.26,1.3,9.87,1.95,0.0,1.15,0.0,0.0,63.64,2.64
